"Date (TU)","Valeur (en m³/s)","Statut","Qualification","Méthode","Continuité"
2025-01-17T00:00:00.000Z,"841","12",20,10,0
2025-01-18T00:00:00.000Z,"836","12",20,10,0
2025-01-19T00:00:00.000Z,"804","12",20,10,0
2025-01-20T00:00:00.000Z,"744","12",20,10,0
2025-01-21T00:00:00.000Z,"693","12",20,10,0
2025-01-22T00:00:00.000Z,"646","12",20,10,0
2025-01-23T00:00:00.000Z,"686","12",20,10,0
2025-01-24T00:00:00.000Z,"711","12",20,10,0
2025-01-25T00:00:00.000Z,"685","12",20,10,0
2025-01-26T00:00:00.000Z,"715","12",20,10,0
2025-01-27T00:00:00.000Z,"788","12",20,10,0
2025-01-28T00:00:00.000Z,"809","12",20,10,0
2025-01-29T00:00:00.000Z,"817","12",20,10,0
2025-01-30T00:00:00.000Z,"833","12",20,10,0
2025-01-31T00:00:00.000Z,"809","12",20,10,0
2025-02-01T00:00:00.000Z,"729","12",20,10,0
2025-02-02T00:00:00.000Z,"659","12",20,10,0
2025-02-03T00:00:00.000Z,"624","12",20,10,0
2025-02-04T00:00:00.000Z,"566","12",20,10,0
2025-02-05T00:00:00.000Z,"536","12",20,10,0
2025-02-06T00:00:00.000Z,"496","12",20,10,0
2025-02-07T00:00:00.000Z,"468","12",20,10,0
2025-02-08T00:00:00.000Z,"454","12",20,10,0
2025-02-09T00:00:00.000Z,"456","12",20,10,0
2025-02-10T00:00:00.000Z,"440","12",20,10,0
2025-02-11T00:00:00.000Z,"439","12",20,10,0
2025-02-12T00:00:00.000Z,"460","12",20,10,0
2025-02-13T00:00:00.000Z,"479","12",20,10,0
2025-02-14T00:00:00.000Z,"475","12",20,10,0
2025-02-15T00:00:00.000Z,"466","12",20,10,0
2025-02-16T00:00:00.000Z,"462","12",20,10,0
2025-02-17T00:00:00.000Z,"448","12",20,10,0
2025-02-18T00:00:00.000Z,"416","12",20,10,0
2025-02-19T00:00:00.000Z,"420","12",20,10,0
2025-02-20T00:00:00.000Z,"401","12",20,10,0
2025-02-21T00:00:00.000Z,"399","12",20,10,0
2025-02-22T00:00:00.000Z,"397","12",20,10,0
2025-02-23T00:00:00.000Z,"394","12",20,10,0
2025-02-24T00:00:00.000Z,"371","12",20,10,0
2025-02-25T00:00:00.000Z,"435","12",20,10,0
2025-02-26T00:00:00.000Z,"587","12",20,10,0
2025-02-27T00:00:00.000Z,"713","12",20,10,0
2025-02-28T00:00:00.000Z,"702","12",20,10,0
2025-03-01T00:00:00.000Z,"643","12",20,10,0
2025-03-02T00:00:00.000Z,"595","12",20,10,0
2025-03-03T00:00:00.000Z,"546","12",20,10,0
2025-03-04T00:00:00.000Z,"527","12",20,10,0
2025-03-05T00:00:00.000Z,"509","12",20,10,0
2025-03-06T00:00:00.000Z,"478","12",20,10,0
2025-03-07T00:00:00.000Z,"472","12",20,10,0
2025-03-08T00:00:00.000Z,"451","12",20,10,0
2025-03-09T00:00:00.000Z,"445","12",20,10,0
2025-03-10T00:00:00.000Z,"443","12",20,10,0
2025-03-11T00:00:00.000Z,"429","12",20,10,0
2025-03-12T00:00:00.000Z,"409","12",20,10,0
2025-03-13T00:00:00.000Z,"407","12",20,10,0
2025-03-14T00:00:00.000Z,"398","12",20,10,0
2025-03-15T00:00:00.000Z,"416","12",20,10,0
2025-03-16T00:00:00.000Z,"419","12",20,10,0
2025-03-17T00:00:00.000Z,"438","12",20,10,0
2025-03-18T00:00:00.000Z,"478","12",20,10,0
2025-03-19T00:00:00.000Z,"473","12",20,10,0
2025-03-20T00:00:00.000Z,"441","12",20,10,0
2025-03-21T00:00:00.000Z,"413","12",20,10,0
2025-03-22T00:00:00.000Z,"420","12",20,10,0
2025-03-23T00:00:00.000Z,"414","12",20,10,0
2025-03-24T00:00:00.000Z,"407","12",20,10,0
2025-03-25T00:00:00.000Z,"379","12",20,10,0
2025-03-26T00:00:00.000Z,"372","12",20,10,0
2025-03-27T00:00:00.000Z,"360","12",20,10,0
2025-03-28T00:00:00.000Z,"349","12",20,10,0
2025-03-29T00:00:00.000Z,"345","12",20,10,0
2025-03-30T00:00:00.000Z,"337","12",20,10,0
2025-03-31T00:00:00.000Z,"323","12",20,10,0
2025-04-01T00:00:00.000Z,"311","12",20,10,0
2025-04-02T00:00:00.000Z,"299","12",20,10,0
2025-04-03T00:00:00.000Z,"293","12",20,10,0
2025-04-04T00:00:00.000Z,"273","12",20,10,0
2025-04-05T00:00:00.000Z,"274","12",20,10,0
2025-04-06T00:00:00.000Z,"246","12",20,10,0
2025-04-07T00:00:00.000Z,"255","12",20,10,0
2025-04-08T00:00:00.000Z,"250","12",20,10,0
2025-04-09T00:00:00.000Z,"237","12",20,10,0
2025-04-10T00:00:00.000Z,"237","12",20,10,0
2025-04-11T00:00:00.000Z,"234","12",20,10,0
2025-04-12T00:00:00.000Z,"233","12",20,10,0
2025-04-13T00:00:00.000Z,"247","12",20,10,0
2025-04-14T00:00:00.000Z,"240","12",20,10,0
2025-04-15T00:00:00.000Z,"233","12",20,10,0
2025-04-16T00:00:00.000Z,"231","12",20,10,0
2025-04-17T00:00:00.000Z,"231","12",20,10,0
2025-04-18T00:00:00.000Z,"223","12",20,10,0
2025-04-19T00:00:00.000Z,"218","12",20,10,0
2025-04-20T00:00:00.000Z,"230","12",20,10,0
2025-04-21T00:00:00.000Z,"234","12",20,10,0
2025-04-22T00:00:00.000Z,"226","12",20,10,0
2025-04-23T00:00:00.000Z,"244","12",20,10,0
2025-04-24T00:00:00.000Z,"246","12",20,10,0
2025-04-25T00:00:00.000Z,"240","12",20,10,0
2025-04-26T00:00:00.000Z,"232","12",20,10,0
2025-04-27T00:00:00.000Z,"219","12",20,10,0
2025-04-28T00:00:00.000Z,"217","12",20,10,0
2025-04-29T00:00:00.000Z,"206","12",20,10,0
2025-04-30T00:00:00.000Z,"201","12",20,10,0
2025-05-01T00:00:00.000Z,"196","12",20,10,0
2025-05-02T00:00:00.000Z,"190","12",20,10,0
2025-05-03T00:00:00.000Z,"192","12",20,10,0
2025-05-04T00:00:00.000Z,"202","12",20,10,0
2025-05-05T00:00:00.000Z,"195","12",20,10,0
2025-05-06T00:00:00.000Z,"183","12",20,10,0
2025-05-07T00:00:00.000Z,"177","12",20,10,0
2025-05-08T00:00:00.000Z,"174","12",20,10,0
2025-05-09T00:00:00.000Z,"170","12",20,10,0
2025-05-10T00:00:00.000Z,"166","12",20,10,0
2025-05-11T00:00:00.000Z,"171","12",20,10,0
2025-05-12T00:00:00.000Z,"185","12",20,10,0
2025-05-13T00:00:00.000Z,"183","12",20,10,0
2025-05-14T00:00:00.000Z,"175","12",20,10,0
2025-05-15T00:00:00.000Z,"163","12",20,10,0
2025-05-16T00:00:00.000Z,"159","12",20,10,0
2025-05-17T00:00:00.000Z,"153","12",20,10,0
2025-05-18T00:00:00.000Z,"148","12",20,10,0
2025-05-19T00:00:00.000Z,"150","12",20,10,0
2025-05-20T00:00:00.000Z,"145","12",20,10,0
2025-05-21T00:00:00.000Z,"145","12",20,10,0
2025-05-22T00:00:00.000Z,"162","12",20,10,0
2025-05-23T00:00:00.000Z,"152","12",20,10,0
2025-05-24T00:00:00.000Z,"148","12",20,10,0
2025-05-25T00:00:00.000Z,"150","12",20,10,0
2025-05-26T00:00:00.000Z,"154","12",20,10,0
2025-05-27T00:00:00.000Z,"145","12",20,10,0
2025-05-28T00:00:00.000Z,"146","12",20,10,0
2025-05-29T00:00:00.000Z,"138","12",20,10,0
2025-05-30T00:00:00.000Z,"139","12",20,10,0
2025-05-31T00:00:00.000Z,"136","12",20,10,0
2025-06-01T00:00:00.000Z,"141","12",20,10,0
2025-06-02T00:00:00.000Z,"130","12",20,10,0
2025-06-03T00:00:00.000Z,"128","12",20,10,0
2025-06-04T00:00:00.000Z,"123","12",20,10,0
2025-06-05T00:00:00.000Z,"128","12",20,10,0
2025-06-06T00:00:00.000Z,"146","12",20,10,0
2025-06-07T00:00:00.000Z,"137","12",20,10,0
2025-06-08T00:00:00.000Z,"136","12",20,10,0
2025-06-09T00:00:00.000Z,"129","12",20,10,0
2025-06-10T00:00:00.000Z,"127","12",20,10,0
2025-06-11T00:00:00.000Z,"120","12",20,10,0
2025-06-12T00:00:00.000Z,"121","12",20,10,0
2025-06-13T00:00:00.000Z,"113","12",20,10,0
2025-06-14T00:00:00.000Z,"115","12",20,10,0
2025-06-15T00:00:00.000Z,"111","12",20,10,0
2025-06-16T00:00:00.000Z,"107","12",20,10,0
2025-06-17T00:00:00.000Z,"109","12",20,10,0
2025-06-18T00:00:00.000Z,"106","12",20,10,0
2025-06-19T00:00:00.000Z,"104","12",20,10,0
2025-06-20T00:00:00.000Z,"111","12",20,10,0
2025-06-21T00:00:00.000Z,"96.9","12",20,10,0
2025-06-22T00:00:00.000Z,"92.7","12",20,10,0
2025-06-23T00:00:00.000Z,"94.4","12",20,10,0
2025-06-24T00:00:00.000Z,"84.9","12",20,10,0
2025-06-25T00:00:00.000Z,"84.5","12",20,10,0
2025-06-26T00:00:00.000Z,"126","12",20,10,0
2025-06-27T00:00:00.000Z,"105","12",20,10,0
2025-06-28T00:00:00.000Z,"92.1","12",20,10,0
2025-06-29T00:00:00.000Z,"92.7","12",20,10,0
2025-06-30T00:00:00.000Z,"75.8","12",20,10,0
2025-07-01T00:00:00.000Z,"73.4","12",20,10,0
2025-07-02T00:00:00.000Z,"76.7","12",20,10,0
2025-07-03T00:00:00.000Z,"77.8","12",20,10,0
2025-07-04T00:00:00.000Z,"77.3","12",20,10,0
2025-07-05T00:00:00.000Z,"83.0","12",20,10,0
2025-07-06T00:00:00.000Z,"107","12",20,10,0
2025-07-07T00:00:00.000Z,"117","12",20,10,0
2025-07-08T00:00:00.000Z,"126","12",20,10,0
2025-07-09T00:00:00.000Z,"129","12",20,10,0
2025-07-10T00:00:00.000Z,"103","12",20,10,0
2025-07-11T00:00:00.000Z,"103","12",20,10,0
2025-07-12T00:00:00.000Z,"103","12",20,10,0
2025-07-13T00:00:00.000Z,"98.0","12",20,10,0
2025-07-14T00:00:00.000Z,"96.8","12",20,10,0
2025-07-15T00:00:00.000Z,"102","12",20,10,0
2025-07-16T00:00:00.000Z,"98.8","12",20,10,0
2025-07-17T00:00:00.000Z,"100","12",20,10,0
2025-07-18T00:00:00.000Z,"99.7","12",20,10,0
2025-07-19T00:00:00.000Z,"102","12",20,10,0
2025-07-20T00:00:00.000Z,"118","12",20,10,0
2025-07-21T00:00:00.000Z,"134","12",20,10,0
2025-07-22T00:00:00.000Z,"145","12",20,10,0
2025-07-23T00:00:00.000Z,"116","12",20,10,0
2025-07-24T00:00:00.000Z,"202","12",20,10,0
2025-07-25T00:00:00.000Z,"171","12",20,10,0
2025-07-26T00:00:00.000Z,"140","12",20,10,0
2025-07-27T00:00:00.000Z,"140","12",20,10,0
2025-07-28T00:00:00.000Z,"139","12",20,10,0
2025-07-29T00:00:00.000Z,"128","12",20,10,0
2025-07-30T00:00:00.000Z,"129","12",20,10,0
2025-07-31T00:00:00.000Z,"130","12",20,10,0
2025-08-01T00:00:00.000Z,"129","12",20,10,0
2025-08-02T00:00:00.000Z,"125","12",20,10,0
2025-08-03T00:00:00.000Z,"124","12",20,10,0
2025-08-04T00:00:00.000Z,"130","12",20,10,0
2025-08-05T00:00:00.000Z,"127","12",20,10,0
2025-08-06T00:00:00.000Z,"117","12",20,10,0
2025-08-07T00:00:00.000Z,"118","12",20,10,0
2025-08-08T00:00:00.000Z,"117","12",20,10,0
2025-08-09T00:00:00.000Z,"117","12",20,10,0
2025-08-10T00:00:00.000Z,"112","12",20,10,0
2025-08-11T00:00:00.000Z,"105","12",20,10,0
2025-08-12T00:00:00.000Z,"105","12",20,10,0
2025-08-13T00:00:00.000Z,"102","12",20,10,0
2025-08-14T00:00:00.000Z,"109","12",20,10,0
2025-08-15T00:00:00.000Z,"98.4","12",20,10,0
2025-08-16T00:00:00.000Z,"101","12",20,10,0
2025-08-17T00:00:00.000Z,"99.4","12",20,10,0
2025-08-18T00:00:00.000Z,"98.1","4",16,8,0
2025-08-19T00:00:00.000Z,"97.9","12",20,10,0
2025-08-20T00:00:00.000Z,"114","12",20,10,0
2025-08-21T00:00:00.000Z,"139","12",20,10,0
2025-08-22T00:00:00.000Z,"124","12",20,10,0
2025-08-23T00:00:00.000Z,"123","12",20,10,0
2025-08-24T00:00:00.000Z,"121","12",20,10,0
2025-08-25T00:00:00.000Z,"117","12",20,10,0
2025-08-26T00:00:00.000Z,"117","12",20,10,0
2025-08-27T00:00:00.000Z,"107","12",20,10,0
2025-08-28T00:00:00.000Z,"116","12",20,10,0
2025-08-29T00:00:00.000Z,"132","12",20,10,0
2025-08-30T00:00:00.000Z,"133","12",20,10,0
2025-08-31T00:00:00.000Z,"123","12",20,10,0
2025-09-01T00:00:00.000Z,"136","12",20,10,0
2025-09-02T00:00:00.000Z,"140","12",20,10,0
2025-09-03T00:00:00.000Z,"149","12",20,10,0
2025-09-04T00:00:00.000Z,"140","12",20,10,0
2025-09-05T00:00:00.000Z,"145","12",20,10,0
2025-09-06T00:00:00.000Z,"142","12",20,10,0
2025-09-07T00:00:00.000Z,"142","12",20,10,0
2025-09-08T00:00:00.000Z,"147","12",20,10,0
2025-09-09T00:00:00.000Z,"131","12",20,10,0
2025-09-10T00:00:00.000Z,"135","12",20,10,0
2025-09-11T00:00:00.000Z,"142","12",20,10,0
2025-09-12T00:00:00.000Z,"145","12",20,10,0
2025-09-13T00:00:00.000Z,"142","12",20,10,0
2025-09-14T00:00:00.000Z,"156","12",20,10,0
2025-09-15T00:00:00.000Z,"153","12",20,10,0
2025-09-16T00:00:00.000Z,"149","12",20,10,0
2025-09-17T00:00:00.000Z,"143","12",20,10,0
2025-09-18T00:00:00.000Z,"144","12",20,10,0
2025-09-19T00:00:00.000Z,"140","12",20,10,0
2025-09-20T00:00:00.000Z,"146","12",20,10,0
2025-09-21T00:00:00.000Z,"158","12",20,10,0
2025-09-22T00:00:00.000Z,"155","12",20,10,0
2025-09-23T00:00:00.000Z,"210","12",16,10,0
2025-09-24T00:00:00.000Z,"249","12",16,10,0
2025-09-25T00:00:00.000Z,"268","12",16,10,0
2025-09-26T00:00:00.000Z,"285","12",16,10,0
2025-09-27T00:00:00.000Z,"312","12",16,10,0
2025-09-28T00:00:00.000Z,"313","12",16,10,0
2025-09-29T00:00:00.000Z,"340","12",16,10,0
2025-09-30T00:00:00.000Z,"328","12",16,10,0
2025-10-01T00:00:00.000Z,"330","12",16,10,0
2025-10-02T00:00:00.000Z,"319","12",16,10,0
2025-10-03T00:00:00.000Z,"314","12",16,10,0
2025-10-04T00:00:00.000Z,"334","12",16,10,0
2025-10-05T00:00:00.000Z,"328","12",16,10,0
2025-10-06T00:00:00.000Z,"327","12",16,10,0
2025-10-07T00:00:00.000Z,"319","12",16,10,0
2025-10-08T00:00:00.000Z,"303","12",16,10,0
2025-10-09T00:00:00.000Z,"282","12",16,10,0
2025-10-10T00:00:00.000Z,"278","12",16,10,0
2025-10-11T00:00:00.000Z,"271","12",16,10,0
2025-10-12T00:00:00.000Z,"252","12",16,10,0
2025-10-13T00:00:00.000Z,"256","12",16,10,0
2025-10-14T00:00:00.000Z,"250","12",16,10,0
2025-10-15T00:00:00.000Z,"249","12",16,10,0
2025-10-16T00:00:00.000Z,"239","12",16,10,0
2025-10-17T00:00:00.000Z,"242","12",16,10,0
2025-10-18T00:00:00.000Z,"234","12",16,10,0
2025-10-19T00:00:00.000Z,"232","12",16,10,0
2025-10-20T00:00:00.000Z,"239","12",16,10,0
2025-10-21T00:00:00.000Z,"236","12",20,10,0
2025-10-22T00:00:00.000Z,"230","12",20,10,0
2025-10-23T00:00:00.000Z,"230","12",20,10,0
2025-10-24T00:00:00.000Z,"235","12",20,10,0
2025-10-25T00:00:00.000Z,"277","12",20,10,0
2025-10-26T00:00:00.000Z,"292","12",20,10,0
2025-10-27T00:00:00.000Z,"286","12",20,10,0
2025-10-28T00:00:00.000Z,"319","12",20,10,0
2025-10-29T00:00:00.000Z,"376","12",20,10,0
2025-10-30T00:00:00.000Z,"403","12",20,10,0
2025-10-31T00:00:00.000Z,"415","12",20,10,0
2025-11-01T00:00:00.000Z,"407","12",20,10,0
2025-11-02T00:00:00.000Z,"411","12",20,10,0
2025-11-03T00:00:00.000Z,"408","12",20,10,0
2025-11-04T00:00:00.000Z,"410","12",20,10,0
2025-11-05T00:00:00.000Z,"397","12",20,10,0
2025-11-06T00:00:00.000Z,"384","12",20,10,0
2025-11-07T00:00:00.000Z,"378","12",20,10,0
2025-11-08T00:00:00.000Z,"360","12",20,10,0
2025-11-09T00:00:00.000Z,"357","12",20,10,0
2025-11-10T00:00:00.000Z,"338","12",20,10,0
2025-11-11T00:00:00.000Z,"326","12",20,10,0
2025-11-12T00:00:00.000Z,"310","12",20,10,0
2025-11-13T00:00:00.000Z,"284","12",20,10,0
2025-11-14T00:00:00.000Z,"266","12",20,10,0
2025-11-15T00:00:00.000Z,"249","12",20,10,0
2025-11-16T00:00:00.000Z,"260","12",20,10,0
2025-11-17T00:00:00.000Z,"260","12",20,10,0
2025-11-18T00:00:00.000Z,"239","12",20,10,0
2025-11-19T00:00:00.000Z,"271","12",20,10,0
2025-11-20T00:00:00.000Z,"274","12",20,10,0
2025-11-21T00:00:00.000Z,"265","12",20,10,0
2025-11-22T00:00:00.000Z,"247","12",20,10,0
2025-11-23T00:00:00.000Z,"264","12",20,10,0
2025-11-24T00:00:00.000Z,"272","12",20,10,0
2025-11-25T00:00:00.000Z,"310","12",20,10,0
2025-11-26T00:00:00.000Z,"367","12",20,10,0
2025-11-27T00:00:00.000Z,"396","12",20,10,0
2025-11-28T00:00:00.000Z,"452","12",20,10,0
2025-11-29T00:00:00.000Z,"441","12",20,10,0
2025-11-30T00:00:00.000Z,"437","12",20,10,0
2025-12-01T00:00:00.000Z,"443","12",20,10,0
2025-12-02T00:00:00.000Z,"451","12",20,10,0
2025-12-03T00:00:00.000Z,"452","12",20,10,0
2025-12-04T00:00:00.000Z,"432","12",20,10,0
2025-12-05T00:00:00.000Z,"420","12",20,10,0
2025-12-06T00:00:00.000Z,"415","12",20,10,0
2025-12-07T00:00:00.000Z,"429","12",20,10,0
2025-12-08T00:00:00.000Z,"466","12",20,10,0
2025-12-09T00:00:00.000Z,"542","12",20,10,0
2025-12-10T00:00:00.000Z,"574","12",20,10,0
2025-12-11T00:00:00.000Z,"574","12",20,10,0
2025-12-12T00:00:00.000Z,"564","12",20,10,0
2025-12-13T00:00:00.000Z,"571","12",20,10,0
2025-12-14T00:00:00.000Z,"546","12",20,10,0
2025-12-15T00:00:00.000Z,"530","12",20,10,0
2025-12-16T00:00:00.000Z,"505","12",20,10,0
2025-12-17T00:00:00.000Z,"477","12",20,10,0
2025-12-18T00:00:00.000Z,"450","12",20,10,0
2025-12-19T00:00:00.000Z,"431","12",20,10,0
2025-12-20T00:00:00.000Z,"397","12",20,10,0
2025-12-21T00:00:00.000Z,"408","12",20,10,0
2025-12-22T00:00:00.000Z,"411","12",20,10,0
2025-12-23T00:00:00.000Z,"386","12",20,10,0
2025-12-24T00:00:00.000Z,"371","12",20,10,0
2025-12-25T00:00:00.000Z,"337","12",20,10,0
2025-12-26T00:00:00.000Z,"305","12",20,10,0
2025-12-27T00:00:00.000Z,"296","12",20,10,0
2025-12-28T00:00:00.000Z,"278","12",20,10,0
2025-12-29T00:00:00.000Z,"258","12",20,10,0
2025-12-30T00:00:00.000Z,"239","12",20,10,0
2025-12-31T00:00:00.000Z,"234","12",20,10,0
